County Name,State,death_rate
Fort Bend,TX,1.7661497934502783
Franklin,TX,3.6809815950920246
Freestone,TX,0.7042253521126761
Frio,TX,0.9045226130653266
Gaines,TX,2.444987775061125
Galveston,TX,1.3922875706691418
Garza,TX,3.7383177570093453
Gillespie,TX,2.9850746268656714
Glasscock,TX,0.0
Goliad,TX,3.8461538461538463
Gonzales,TX,1.680672268907563
Gray,TX,2.0289855072463765
Grayson,TX,2.457002457002457
Gregg,TX,3.243704652155356
Grimes,TX,2.989130434782609
Guadalupe,TX,2.091152815013405
Hale,TX,2.814814814814815
Hall,TX,2.857142857142857
Hamilton,TX,2.4242424242424243
Hansford,TX,3.508771929824561
Hardeman,TX,2.631578947368421
Hardin,TX,2.347762289068232
Harris,TX,1.7785185482683374
Harrison,TX,3.397027600849257
Hartley,TX,0.0
Haskell,TX,4.166666666666666
Hays,TX,1.1318242343541944
Hemphill,TX,0.0
Henderson,TX,2.3696682464454977
Hidalgo,TX,4.800411896541281
Hill,TX,2.071823204419889
Hockley,TX,2.295918367346939
Hood,TX,3.081510934393638
Hopkins,TX,4.295942720763723
Houston,TX,2.842377260981912
Howard,TX,1.7616580310880827
Hudspeth,TX,4.6875
Hunt,TX,2.2962112514351323
Hutchinson,TX,2.380952380952381
Irion,TX,0.0
Jack,TX,2.083333333333333
Jackson,TX,2.5518341307814993
Jasper,TX,6.048387096774194
Jeff Davis,TX,0.0
Jefferson,TX,1.779956146007997
Jim Hogg,TX,2.127659574468085
Jim Wells,TX,2.5957170668397147
Johnson,TX,1.6891891891891893
Jones,TX,0.0
Karnes,TX,1.7970401691331923
Kaufman,TX,1.5081563558017852
Kendall,TX,2.6954177897574128
Kenedy,TX,28.57142857142857
Kent,TX,0.0
Kerr,TX,2.0537124802527646
Kimble,TX,5.88235294117647
King,TX,
Kinney,TX,1.7241379310344827
Kleberg,TX,4.58984375
Knox,TX,7.476635514018691
Lamar,TX,2.8337061894108873
Lamb,TX,6.497175141242938
Lampasas,TX,3.2846715328467155
La Salle,TX,3.6111111111111107
Lavaca,TX,3.4782608695652173
Lee,TX,6.008583690987124
Leon,TX,2.9629629629629632
Liberty,TX,2.244718309859155
Limestone,TX,2.479338842975207
Lipscomb,TX,2.0
Live Oak,TX,2.406417112299465
Llano,TX,1.3986013986013985
Loving,TX,
Lubbock,TX,1.0328997704667175
Lynn,TX,4.3478260869565215
McCulloch,TX,2.3255813953488373
McLennan,TX,1.3079394217530977
McMullen,TX,4.166666666666666
Madison,TX,0.8163265306122449
Marion,TX,8.974358974358974
Martin,TX,7.59493670886076
Mason,TX,2.5316455696202533
Matagorda,TX,4.681647940074907
Maverick,TX,3.5174570088587807
Medina,TX,3.8678485092667207
Menard,TX,0.0
Midland,TX,1.685254027261462
Milam,TX,1.348747591522158
Mills,TX,0.0
Mitchell,TX,1.8867924528301887
Montague,TX,2.0
Montgomery,TX,1.4089406853365802
Moore,TX,1.8196856906534327
Morris,TX,2.0618556701030926
Motley,TX,0.0
Nacogdoches,TX,3.90625
Navarro,TX,2.086438152011923
Newton,TX,6.951871657754011
Nolan,TX,1.718213058419244
Nueces,TX,2.451959071624657
Ochiltree,TX,2.9585798816568047
Oldham,TX,4.761904761904762
Orange,TX,2.1760633036597428
Palo Pinto,TX,2.568218298555377
Panola,TX,6.265060240963856
Parker,TX,1.8129770992366412
Parmer,TX,2.6548672566371683
Pecos,TX,1.240694789081886
Polk,TX,2.853881278538813
Potter,TX,1.0703604596253737
Presidio,TX,7.216494845360824
Rains,TX,6.578947368421052
Randall,TX,1.3513513513513513
Reagan,TX,6.666666666666667
Real,TX,6.666666666666667
Red River,TX,8.284023668639055
Reeves,TX,2.7777777777777777
Refugio,TX,4.516129032258064
Roberts,TX,0.0
Robertson,TX,1.1730205278592376
Rockwall,TX,1.7523364485981308
Runnels,TX,3.1578947368421053
Rusk,TX,2.0
Sabine,TX,9.75609756097561
San Augustine,TX,7.246376811594203
San Jacinto,TX,4.824561403508771
San Patricio,TX,5.129913391072619
San Saba,TX,0.0
Schleicher,TX,3.7735849056603774
Scurry,TX,0.9345794392523363
Shackelford,TX,0.0
Shelby,TX,5.142857142857142
Sherman,TX,1.5151515151515151
Smith,TX,2.8133634765134388
Somervell,TX,3.3112582781456954
Starr,TX,4.972693302673182
Stephens,TX,2.7586206896551726
Sterling,TX,0.0
Stonewall,TX,6.25
Sutton,TX,3.5294117647058822
Swisher,TX,2.6548672566371683
Tarrant,TX,1.5281310407976396
Taylor,TX,3.792667509481669
Terrell,TX,0.0
Terry,TX,1.238390092879257
Throckmorton,TX,15.384615384615385
Titus,TX,2.069425901201602
Tom Green,TX,3.0084745762711864
Travis,TX,1.4368103477014367
Trinity,TX,3.5175879396984926
Tyler,TX,1.694915254237288
Upshur,TX,2.644230769230769
Upton,TX,8.0
Uvalde,TX,4.472049689440994
Val Verde,TX,5.136084284460052
Van Zandt,TX,3.273322422258593
Victoria,TX,2.3295316670710995
Walker,TX,1.523109243697479
Waller,TX,1.6198704103671708
Ward,TX,0.7142857142857143
Washington,TX,7.328244274809161
Webb,TX,2.0418152576742883
Wharton,TX,3.945480631276901
Wheeler,TX,0.0
Wichita,TX,1.1803588290840417
Wilbarger,TX,0.8547008547008548
Willacy,TX,4.451772464962902
Williamson,TX,1.6325151992794416
Wilson,TX,2.907580477673936
Winkler,TX,3.3057851239669422
Wise,TX,1.7478152309612984
Wood,TX,5.114638447971781
Yoakum,TX,1.8656716417910446
Young,TX,1.5544041450777202
Zapata,TX,1.7595307917888565
Zavala,TX,3.99002493765586
Beaver,UT,0.0
Box Elder,UT,0.764525993883792
Cache,UT,0.22082018927444794
Carbon,UT,0.0
Daggett,UT,0.0
Davis,UT,0.5622622788159418
Duchesne,UT,0.9009009009009009
Emery,UT,3.7037037037037033
Garfield,UT,3.389830508474576
Grand,UT,1.3333333333333335
Iron,UT,0.36809815950920244
Juab,UT,1.1560693641618496
Kane,UT,1.1494252873563218
Millard,UT,0.48543689320388345
Morgan,UT,0.0
Piute,UT,0.0
Rich,UT,0.0
Salt Lake,UT,0.7647590021447116
San Juan,UT,4.067321178120617
Sanpete,UT,0.7722007722007722
Sevier,UT,0.6535947712418301
Summit,UT,0.08992805755395684
Tooele,UT,0.10070493454179255
Uintah,UT,0.7633587786259541
Utah,UT,0.29986369831894594
Wasatch,UT,0.9142857142857144
Washington,UT,0.8977149075081612
Wayne,UT,0.0
Weber,UT,0.6711409395973155
Addison,VT,1.8018018018018018
Bennington,VT,0.7936507936507936
Caledonia,VT,0.0
Chittenden,VT,4.5191193511008105
Essex,VT,0.0
Franklin,VT,5.343511450381679
Grand Isle,VT,0.0
Lamoille,VT,1.694915254237288
Orange,VT,0.0
Orleans,VT,0.0
Rutland,VT,0.7633587786259541
Washington,VT,2.4691358024691357
Windham,VT,2.3255813953488373
Windsor,VT,2.0618556701030926
Accomack,VA,1.5993265993265993
Albemarle,VA,1.5613910574875798
Alleghany,VA,4.938271604938271
Amelia,VA,3.90625
Amherst,VA,0.8988764044943821
Appomattox,VA,1.7167381974248928
Arlington,VA,3.6786060019361084
Augusta,VA,1.2727272727272727
Bath,VA,0.0
Bedford,VA,1.6722408026755853
Bland,VA,7.8125
Botetourt,VA,3.4055727554179565
Brunswick,VA,1.3020833333333335
Buchanan,VA,1.0204081632653061
Buckingham,VA,1.276595744680851
Campbell,VA,0.7692307692307693
Caroline,VA,1.3477088948787064
Carroll,VA,4.789272030651341
Charles City,VA,5.747126436781609
Charlotte,VA,0.0
Chesterfield,VA,1.5639961698052984
Clarke,VA,1.0
Craig,VA,0.0
Culpeper,VA,1.4586709886547813
Cumberland,VA,1.834862385321101
Dickenson,VA,0.9259259259259258
Dinwiddie,VA,2.5821596244131455
Essex,VA,1.092896174863388
Fairfax,VA,2.7505547337278107
Fauquier,VA,2.532928064842958
Floyd,VA,6.422018348623854
Fluvanna,VA,2.3255813953488373
Franklin,VA,0.8714596949891068
Frederick,VA,1.3388259526261586
Giles,VA,0.0
Gloucester,VA,0.7220216606498195
Goochland,VA,2.413793103448276
Grayson,VA,5.182926829268292
Greene,VA,1.2295081967213115
Greensville,VA,1.354679802955665
Halifax,VA,1.7766497461928936
Hanover,VA,2.824858757062147
Henrico,VA,3.887612652412087
Henry,VA,2.368421052631579
Highland,VA,0.0
Isle of Wight,VA,2.5380710659898478
James City,VA,2.3917995444191344
King and Queen,VA,1.282051282051282
King George,VA,1.6
King William,VA,1.1560693641618496
Lancaster,VA,0.0
Lee,VA,2.258064516129032
Loudoun,VA,1.7862165963431784
Louisa,VA,2.19435736677116
Lunenburg,VA,2.4193548387096775
Madison,VA,2.564102564102564
Matthews,VA,0.0
Mecklenburg,VA,4.171779141104294
Middlesex,VA,8.396946564885496
Montgomery,VA,0.22563176895306858
Nelson,VA,1.8018018018018018
New Kent,VA,1.2605042016806722
Northampton,VA,9.967845659163988
Northumberland,VA,3.1914893617021276
Nottoway,VA,6.825938566552901
Orange,VA,1.4326647564469914
Page,VA,6.872037914691943
Patrick,VA,9.027777777777777
Pittsylvania,VA,0.985663082437276
Powhatan,VA,2.083333333333333
Prince Edward,VA,1.9017432646592711
Prince George,VA,0.5688282138794084
Prince William,VA,1.6334078126203868
Pulaski,VA,2.0325203252032518
Rappahannock,VA,2.9850746268656714
Richmond,VA,1.1267605633802817
Roanoke,VA,0.7714561234329798
Rockbridge,VA,1.5267175572519083
Rockingham,VA,1.3959390862944163
Russell,VA,1.8867924528301887
Scott,VA,1.9047619047619049
Shenandoah,VA,6.9493521790341575
Smyth,VA,3.5650623885918007
Southampton,VA,3.620474406991261
Spotsylvania,VA,2.074875958502481
Stafford,VA,0.8538899430740038
Surry,VA,2.3255813953488373
Sussex,VA,1.89873417721519
Tazewell,VA,0.5586592178770949
Warren,VA,2.569593147751606
Washington,VA,3.065693430656934
Westmoreland,VA,1.4184397163120568
Wise,VA,1.9396551724137931
Wythe,VA,1.4545454545454546
York,VA,1.5789473684210527
Alexandria City,VA,1.8429689472355466
Bristol city,VA,3.5175879396984926
Buena Vista city,VA,1.0101010101010102
Charlottesville City,VA,2.1111893033075297
Chesapeake City,VA,1.6161168917423068
Colonial Heights city,VA,9.558823529411764
Covington city,VA,0.0
Danville City,VA,3.3630069238377844
Emporia city,VA,9.811320754716983
Fairfax city,VA,5.673758865248227
Falls Church city,VA,9.722222222222223
Franklin city,VA,2.2573363431151243
Fredericksburg City,VA,0.8928571428571428
Galax city,VA,7.1258907363420425
Hampton city,VA,1.40405616224649
Harrisonburg City,VA,1.257183908045977
Hopewell city,VA,1.6203703703703702
Lexington city,VA,0.6756756756756757
Lynchburg city,VA,1.1779293242405457
Manassas City,VA,1.2182741116751268
Manassas Park city,VA,1.288244766505636
Martinsville city,VA,5.476190476190476
Newport News City,VA,1.709103592605511
Norfolk City,VA,1.5812650120096077
Norton city,VA,0.0
Petersburg city,VA,3.6848792884371027
Poquoson city,VA,2.5974025974025974
Portsmouth City,VA,2.3755656108597285
Radford city,VA,0.2621231979030144
Richmond City,VA,1.2812564579458567
Roanoke city,VA,1.582591493570722
Salem city,VA,1.8292682926829267
Staunton city,VA,0.0
Suffolk City,VA,3.5582255083179297
Virginia Beach City,VA,1.3209121245828699
Waynesboro city,VA,0.9523809523809524
Williamsburg City,VA,3.9603960396039604
Winchester city,VA,0.7619047619047619
Adams,WA,1.1376564277588168
Asotin,WA,3.546099290780142
Benton,WA,2.769618128409568
Chelan,WA,0.8443271767810026
Clallam,WA,0.4149377593360996
Clark,WA,1.9161344071091362
Columbia,WA,7.142857142857142
Cowlitz,WA,0.9790209790209791
Douglas,WA,0.7518796992481203
Ferry,WA,0.0
Franklin,WA,1.4821468672804852
Garfield,WA,0.0
Grant,WA,0.7457846952010376
Grays Harbor,WA,1.9748653500897666
Island,WA,3.6923076923076925
Jefferson,WA,0.0
King,WA,3.3210175393893064
Kitsap,WA,1.1967090501121915
Kittitas,WA,3.8327526132404177
Klickitat,WA,1.4925373134328357
Lewis,WA,1.155115511551155
Lincoln,WA,1.5625
Mason,WA,1.7699115044247788
Okanogan,WA,0.9363295880149813
Pacific,WA,3.296703296703297
Pend Oreille,WA,0.0
Pierce,WA,2.4418877670814747
San Juan,WA,0.0
Skagit,WA,1.9097222222222223
Skamania,WA,1.5384615384615385
Snohomish,WA,2.9644808743169397
Spokane,WA,2.311308435622878
Stevens,WA,1.4492753623188406
Thurston,WA,1.6090104585679808
Wahkiakum,WA,0.0
Walla Walla,WA,0.6362672322375398
Whatcom,WA,3.3333333333333335
Whitman,WA,0.0
Yakima,WA,2.2798196948682388
Barbour,WV,0.847457627118644
Berkeley,WV,1.3781223083548666
Boone,WV,0.7604562737642585
Braxton,WV,0.0
Brooke,WV,0.8
Cabell,WV,1.2752391073326248
Calhoun,WV,0.0
Clay,WV,4.545454545454546
Doddridge,WV,2.564102564102564
Fayette,WV,2.3880597014925375
Gilmer,WV,0.0
Grant,WV,4.242424242424243
Greenbrier,WV,2.158273381294964
Hampshire,WV,0.8928571428571428
Hancock,WV,0.0
Hardy,WV,1.0526315789473684
Harrison,WV,2.05761316872428
Jackson,WV,7.516339869281046
Jefferson,WV,0.8565310492505354
Kanawha,WV,3.006012024048096
Lewis,WV,4.651162790697675
Lincoln,WV,1.0362694300518136
Logan,WV,6.185567010309279
McDowell,WV,0.0
Marion,WV,1.282051282051282
Marshall,WV,0.5319148936170213
Mason,WV,3.9473684210526314
Mercer,WV,6.292134831460674
Mineral,WV,2.2222222222222223
Mingo,WV,2.386634844868735
Monongalia,WV,0.23540489642184556
Monroe,WV,5.095541401273886
Morgan,WV,0.0
Nicholas,WV,2.3255813953488373
Ohio,WV,1.7676767676767675
Pendleton,WV,1.8518518518518516
Pleasants,WV,15.0
Pocahontas,WV,0.0
Preston,WV,2.4242424242424243
Putnam,WV,1.5197568389057752
Raleigh,WV,1.376936316695353
Randolph,WV,0.35211267605633806
Ritchie,WV,0.0
Roane,WV,3.278688524590164
Summers,WV,0.0
Taylor,WV,5.298013245033113
Tucker,WV,0.0
Tyler,WV,0.0
Upshur,WV,0.0
Wayne,WV,2.3529411764705883
Webster,WV,0.0
Wetzel,WV,0.0
Wirt,WV,0.0
Wood,WV,1.5151515151515151
Wyoming,WV,3.787878787878788
Adams,WI,1.3157894736842104
Ashland,WI,1.092896174863388
Barron,WI,1.0362694300518136
Bayfield,WI,0.7092198581560284
Brown,WI,0.6321889542541048
Buffalo,WI,1.183431952662722
Burnett,WI,1.5873015873015872
Calumet,WI,0.33726812816188867
Chippewa,WI,0.0
Clark,WI,1.62748643761302
Columbia,WI,0.2881844380403458
Crawford,WI,0.0
Dane,WI,0.3798922166269105
Dodge,WI,0.7844756399669695
Door,WI,0.6160164271047228
Douglas,WI,0.0
Dunn,WI,0.13280212483399734
Eau Claire,WI,0.3499562554680665
Florence,WI,1.6528925619834711
Fond du Lac,WI,0.5054151624548736
Forest,WI,1.9444444444444444
Grant,WI,1.4042867701404287
Green,WI,0.44776119402985076
Green Lake,WI,0.0
Iowa,WI,0.0
Iron,WI,0.6329113924050633
Jackson,WI,0.5025125628140703
Jefferson,WI,0.4373974849644614
Juneau,WI,0.411522633744856
Kenosha,WI,1.5755329008341055
Kewaunee,WI,0.2574002574002574
La Crosse,WI,0.2230275996654586
Lafayette,WI,0.0
Langlade,WI,0.554016620498615
Lincoln,WI,0.7731958762886598
Manitowoc,WI,0.29120559114735
Marathon,WI,1.0371650821089022
Marinette,WI,0.728744939271255
Marquette,WI,0.26455026455026454
Menominee,WI,0.0
Milwaukee,WI,1.6494597116455467
Monroe,WI,0.41379310344827586
Oconto,WI,0.2766251728907331
Oneida,WI,0.5891016200294551
Outagamie,WI,0.5506607929515419
Ozaukee,WI,1.2605042016806722
Pepin,WI,0.0
Pierce,WI,0.9370816599732262
Polk,WI,0.6369426751592357
Portage,WI,0.6618863761720905
Price,WI,0.0
Racine,WI,1.6404419149648477
Richland,WI,1.4598540145985401
Rock,WI,1.0608424336973479
Rusk,WI,1.0638297872340425
St. Croix,WI,0.7537688442211055
Sauk,WI,0.4166666666666667
Sawyer,WI,0.3731343283582089
Shawano,WI,0.42134831460674155
Sheboygan,WI,0.8130081300813009
Taylor,WI,1.520912547528517
Trempealeau,WI,0.25510204081632654
Vernon,WI,0.3058103975535168
Vilas,WI,0.30120481927710846
Walworth,WI,1.154353562005277
Washburn,WI,1.3245033112582782
Washington,WI,1.158422041327489
Waukesha,WI,1.023454157782516
Waupaca,WI,1.3513513513513513
Waushara,WI,0.5649717514124294
Winnebago,WI,0.6421088205474822
Wood,WI,0.6560449859418931
Albany,WY,0.0
Big Horn,WY,2.2222222222222223
Campbell,WY,0.468384074941452
Carbon,WY,0.796812749003984
Converse,WY,0.0
Crook,WY,0.0
Fremont,WY,1.6166281755196306
Goshen,WY,1.6528925619834711
Hot Springs,WY,0.0
Johnson,WY,2.1739130434782608
Laramie,WY,0.4634994206257242
Lincoln,WY,0.39370078740157477
Natrona,WY,0.846262341325811
Niobrara,WY,0.0
Park,WY,0.6944444444444444
Platte,WY,1.8518518518518516
Sheridan,WY,1.084010840108401
Sublette,WY,0.7751937984496124
Sweetwater,WY,0.5235602094240838
Teton,WY,0.15503875968992248
Uinta,WY,0.5361930294906166
Washakie,WY,4.878048780487805
Weston,WY,0.0
